variable,tipo,movilidad,flujo,unidad_medida,nivel,fecha,valor
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-08-01,67.05
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2024-08-01,48.38
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2024-08-01,54.63
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2024-08-01,68.15
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-09-01,59.58
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2024-09-01,50.96
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2024-09-01,54.11
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2024-09-01,53.19
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-10-01,68.85
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2024-10-01,42.74
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2024-10-01,51.79
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2024-10-01,65.93
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-11-01,60.44
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2024-11-01,43.3
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2024-11-01,53.66
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2024-11-01,75.71
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-12-01,64.05
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2024-12-01,41.96
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2024-12-01,63.7
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2024-12-01,85.19
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-01-01,63.1
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-01-01,46.02
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-01-01,53.87
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-01-01,67.95
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-02-01,64.47
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-02-01,51.95
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-02-01,52.72
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-02-01,70.39
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-03-01,59.6
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-03-01,41.51
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-03-01,51.36
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-03-01,68.24
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-04-01,60.36
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-04-01,44.2
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-04-01,52.8
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-04-01,72.68
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-05-01,64.07
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-05-01,46.15
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-05-01,55.45
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-05-01,74.07
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-06-01,64.12
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-06-01,47.15
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-06-01,53.0
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-06-01,70.96
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-07-01,64.09
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-07-01,50.14
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-07-01,52.67
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-07-01,75.84
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-08-01,62.14
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-08-01,43.36
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-08-01,52.26
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-08-01,69.28
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-09-01,62.68
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-09-01,47.28
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-09-01,51.61
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-09-01,69.9
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-10-01,63.19
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-10-01,46.31
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-10-01,52.88
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-10-01,68.49
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-11-01,64.01
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-11-01,47.38
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-11-01,58.05
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-11-01,79.84
gasto_medio,Excursionistas fronterizos,En automóviles,entrada,Dólares,nacional,2025-12-01,63.96
gasto_medio,Excursionistas fronterizos,Peatones,entrada,Dólares,nacional,2025-12-01,46.84
gasto_medio,Excursionistas fronterizos,Peatones,salida,Dólares,nacional,2025-12-01,66.17
gasto_medio,Excursionistas fronterizos,En automóviles,salida,Dólares,nacional,2025-12-01,81.25
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2018-08-01,388.64
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2018-08-01,954.36
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2018-08-01,1083.62
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2018-08-01,239.52
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2018-09-01,368.62
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2018-09-01,1008.56
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2018-09-01,1081.29
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2018-09-01,209.91
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2018-10-01,306.07
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2018-10-01,953.45
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2018-10-01,957.18
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2018-10-01,244.44
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2018-11-01,265.4
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2018-11-01,916.95
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2018-11-01,1122.37
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2018-11-01,253.62
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2018-12-01,273.35
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2018-12-01,978.3
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2018-12-01,1247.53
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2018-12-01,282.25
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-01-01,525.93
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-01-01,1074.21
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-01-01,995.16
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-01-01,225.42
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-02-01,431.0
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-02-01,1074.88
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-02-01,956.63
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-02-01,284.74
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-03-01,389.67
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-03-01,1024.66
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-03-01,821.53
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-03-01,216.24
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-04-01,416.8
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-04-01,1029.5
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-04-01,855.76
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-04-01,230.66
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-05-01,356.69
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-05-01,1009.37
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-05-01,785.94
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-05-01,232.75
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-06-01,307.74
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-06-01,912.94
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-06-01,795.55
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-06-01,233.04
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-07-01,293.0
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-07-01,1001.04
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-07-01,910.23
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-07-01,254.83
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-08-01,357.59
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-08-01,1067.09
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-08-01,821.29
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-08-01,236.8
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-09-01,306.06
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-09-01,1018.88
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-09-01,801.62
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-09-01,252.57
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-10-01,309.93
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-10-01,923.53
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-10-01,717.89
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-10-01,236.4
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-11-01,271.6
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-11-01,923.27
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-11-01,634.88
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-11-01,217.44
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2019-12-01,270.04
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2019-12-01,957.52
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2019-12-01,817.28
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2019-12-01,212.97
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-01-01,357.25
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-01-01,1031.74
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-01-01,782.91
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-01-01,217.21
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-02-01,326.1
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-02-01,1069.27
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-02-01,705.83
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-02-01,236.21
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-03-01,405.92
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-03-01,1025.08
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-03-01,728.8
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-03-01,221.54
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-04-01,403.66
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-04-01,751.03
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-04-01,698.13
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-04-01,248.32
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-05-01,361.93
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-05-01,746.65
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-05-01,646.58
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-05-01,268.31
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-06-01,300.36
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-06-01,757.83
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-06-01,665.74
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-06-01,280.13
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-07-01,362.18
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-07-01,988.49
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-07-01,658.67
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-07-01,265.2
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-08-01,403.82
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-08-01,984.83
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-08-01,637.72
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-08-01,299.1
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-09-01,392.09
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-09-01,957.35
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-09-01,713.02
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-09-01,282.47
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-10-01,322.73
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-10-01,895.01
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-10-01,771.75
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-10-01,223.98
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-11-01,340.73
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-11-01,877.79
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-11-01,625.84
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-11-01,222.82
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2020-12-01,287.16
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2020-12-01,952.96
gasto_medio,Turistas de internación,Vía aérea,salida,Dólares,nacional,2020-12-01,795.96
gasto_medio,Turistas de internación,Vía terrestre,salida,Dólares,nacional,2020-12-01,223.93
gasto_medio,Turistas de internación,Vía terrestre,entrada,Dólares,nacional,2021-01-01,363.32
gasto_medio,Turistas de internación,Vía aérea,entrada,Dólares,nacional,2021-01-01,1052.52
